419,987,0.1
987,419,0.1
23,1400,0.3
1400,23,0.3
365,4,0.2
311,4,0.5
16,44,0.3
44,16,0.3
1914,16,0.1
438,91,0.1
988,152,0.1
16,2445,0.1
2445,16,1.0
91,438,0.1
152,988,0.1
16,1914,0.1
438,45,0.1
7550,4,0.1
23,656,0.6
91,223,0.2
4,380,0.2
4,7552,0.6
7552,1400,0.1
354,1402,0.1
54,4,0.5
656,23,0.6
223,91,0.2
145,54,0.1
4,91,0.5
54,293,0.2
771,419,0.2
145,16,0.2
4,119,0.5
16,145,0.2
45,2,0.3
1402,354,0.1
2,45,0.3
4,40,0.5
1400,7552,0.1
4,54,0.5
419,771,0.1
54,23,0.5
54,7552,0.8
16,607,0.1
844,23,0.5
251,152,0.5
7550,251,0.1
401,23,0.2
152,251,0.5
354,251,0.3
251,354,0.3
251,45,0.1
1,846,0.1
23,844,0.5
251,7550,0.1
710,769,0.1
607,23,0.2
2,2446,0.1
846,1,0.1
710,16,0.1
2446,2,0.1
16,710,0.1
2,200,0.1
847,23,0.3
63,224,0.1
607,200,0.2
224,63,0.1
380,119,0.1
23,607,0.4
531,419,0.1
23,503,0.1
200,607,0.2
419,531,0.1
23,847,0.3
1,1606,0.2
200,847,0.1
1606,1,0.2
847,200,0.1
3480,712,0.1
23,437,0.5
2447,23,0.1
437,23,0.6
23,2447,0.1
987,2,0.1
23,501,0.2
2,503,0.2
503,2,0.5
501,44,0.3
2443,23,0.1
23,2443,0.1
2,987,0.1
844,851,0.1
44,501,0.3
99,503,0.2
503,23,0.5
223,4,0.5
23,129,1.0
531,4,0.3
149,419,0.1
4,223,0.4
503,16,0.5
200,503,0.1
501,23,0.4
419,149,0.1
503,200,0.1
503,99,0.2
1607,1916,0.1
45,353,0.1
1607,113,0.1
1916,1607,0.2
113,1607,0.1
2,504,0.1
2,7401,0.1
4,7401,0.4
504,2,0.1
607,131,0.1
771,16,0.2
841,909,0.1
149,711,0.1
16,771,0.2
607,769,0.1
74,1605,0.2
909,841,0.1
656,237,0.1
770,23,0.4
237,656,0.1
63,845,0.1
16,237,0.1
655,773,0.1
236,23,0.5
23,770,0.4
1,2448,0.1
23,843,0.4
237,16,0.1
152,236,0.1
655,63,0.2
773,655,0.1
502,113,0.3
63,655,0.2
113,502,0.3
236,152,0.1
2448,1,0.1
845,63,0.1
237,40,0.1
40,237,0.1
224,234,0.1
16,138,0.1
1921,2,0.4
106,311,0.2
45,4,0.3
711,4,0.1
2,532,0.1
655,106,0.1
311,106,0.1
106,655,0.1
23,773,0.1
366,655,0.1
23,504,0.2
1922,2,0.1
16,711,0.4
74,1402,0.1
655,366,0.1
504,23,0.2
23,293,0.4
138,16,0.2
23,167,0.2
2,1922,0.1
4,437,0.4
109,512,0.5
655,16,0.4
353,45,0.5
655,419,0.1
4,773,0.1
1219,237,0.1
655,45,0.1
23,1082,0.2
150,1081,0.1
16,655,0.4
1082,23,0.8
237,2,0.2
419,655,0.1
167,23,0.3
209,2,0.1
23,713,0.3
234,224,0.1
149,237,0.1
713,23,0.3
2,237,0.1
237,1219,0.1
237,167,0.1
353,532,0.1
353,119,0.5
2,209,0.1
109,711,0.1
237,149,0.1
773,4,0.1
1081,150,0.1
16,470,0.3
215,322,1.0
419,99,0.1
990,419,0.1
16,1917,0.1
656,209,0.1
4,848,0.1
1083,16,0.1
2451,149,0.1
419,990,0.1
149,2451,0.1
99,419,0.1
1917,16,0.1
16,1083,0.1
470,16,0.3
4,771,0.2
72,2449,0.1
152,908,0.1
145,1611,0.1
109,500,0.1
4,2454,0.1
119,23,0.5
129,44,0.5
2450,200,0.1
353,505,0.2
16,270,0.2
1610,16,0.1
500,109,0.1
505,353,0.2
63,2453,0.1
500,23,0.5
106,500,0.1
500,106,0.1
129,770,0.4
200,2450,0.1
322,215,1.0
129,23,0.5
2453,63,0.1
270,16,0.1
500,129,0.4
908,152,0.1
1078,44,0.1
129,656,0.5
169,209,0.2
16,1610,0.1
45,224,0.1
138,436,0.2
991,845,0.1
845,991,0.1
1402,439,0.1
224,45,0.1
37,990,0.2
990,37,0.2
2,420,0.1
2454,4,0.1
7550,1611,0.1
1611,7550,0.1
209,169,0.2
441,1613,0.1
505,993,0.1
1613,23,0.3
993,45,0.1
168,772,0.1
1613,441,0.1
45,993,0.1
4,145,0.2
23,1613,0.2
298,23,0.3
772,4,0.1
99,21,0.1
2456,145,0.1
366,4,0.2
1922,16,0.1
16,1922,0.1
4,366,0.2
21,99,0.1
99,2455,0.1
129,99,0.5
993,505,0.1
145,2456,0.1
4,772,0.1
322,119,0.1
2458,990,0.1
419,1927,0.1
845,23,0.2
23,845,0.2
774,2,0.1
990,109,0.1
2457,990,0.1
109,990,0.1
990,2457,0.1
990,2458,0.1
1927,419,0.1
2,774,0.1
272,106,0.1
106,272,0.1
209,7550,0.1
209,99,0.2
129,209,0.5
419,16,0.3
7582,990,0.1
563,7550,0.2
7550,563,0.2
16,419,0.3
84,99,0.1
7550,209,0.1
84,23,0.2
72,99,0.1
99,84,0.1
99,209,0.2
99,72,0.1
234,402,0.1
4,236,0.2
129,1082,0.4
402,234,0.1
23,469,0.7
564,2,0.1
419,167,0.2
21,235,0.1
16,7550,0.2
2,564,0.1
167,419,0.2
2,2459,0.1
564,23,0.2
439,1402,0.1
2459,2,0.1
23,564,0.4
7550,16,0.2
235,119,0.8
209,1087,0.1
297,1915,0.1
129,1085,0.4
772,168,0.2
119,235,0.8
235,21,0.1
23,16,0.3
40,1214,0.2
235,7552,0.3
564,655,0.1
4,1085,0.2
1085,129,0.4
4,224,0.1
297,7437,0.1
45,1404,0.1
16,7552,0.4
1928,45,0.1
16,534,0.1
1209,379,0.3
655,298,0.1
771,4,0.4
534,16,0.1
7552,715,0.1
129,1219,0.4
658,23,0.1
7552,564,0.1
1221,297,0.1
45,1928,0.1
7552,16,0.2
1928,209,0.1
4,401,0.1
298,655,0.1
2465,4,0.1
21,7552,0.1
4,2465,0.1
1085,4,0.4
2464,224,0.1
1915,297,1.0
401,4,0.1
4,353,0.1
657,322,0.1
1222,63,0.1
7552,21,0.1
564,7552,0.1
322,657,0.1
4,1087,0.1
848,7552,0.1
7552,848,0.1
224,2464,0.1
353,4,0.2
1404,45,0.1
63,1222,0.1
1087,4,0.1
297,1221,0.1
31,4,0.8
1915,145,0.1
2466,209,0.1
659,99,0.1
99,659,0.1
1078,353,0.1
438,439,0.1
4,420,0.4
209,2466,0.1
534,2460,0.1
209,565,0.2
565,1088,0.1
99,563,0.1
16,1925,0.2
99,3516,0.1
420,4,0.5
1088,252,0.1
2460,534,0.1
1088,565,0.1
565,209,0.2
129,1608,0.3
129,1215,0.5
563,99,0.1
565,16,0.3
1925,16,0.2
16,565,0.3
440,23,0.6
503,1,0.1
129,215,0.3
565,63,0.1
16,298,0.1
23,440,0.1
436,7437,-1.0
63,565,0.1
1611,7552,0.3
236,175,0.2
298,16,0.1
23,119,0.1
7552,1611,0.3
353,438,0.1
129,502,0.6
129,1609,0.3
438,353,0.1
224,2462,0.1
1,503,0.1
4,37,0.4
1222,7550,0.1
2462,224,0.5
252,1088,0.1
175,236,0.2
4,2468,0.1
42,175,0.2
16,4,0.5
42,109,0.1
16,1222,0.1
7582,4,0.5
109,42,0.1
40,1224,0.2
848,237,0.1
1926,37,0.1
16,503,0.2
1090,16,0.1
45,42,0.1
2469,145,0.1
1222,16,0.1
175,42,0.2
16,1090,0.1
21,2,0.1
2468,4,0.1
4,16,0.4
145,2469,0.1
237,848,0.1
129,119,0.5
21,42,0.1
2471,224,0.1
353,443,0.1
4,2467,0.1
1409,2,0.2
848,997,0.3
1220,23,0.3
16,37,0.7
145,150,0.1
772,23,0.3
252,129,0.1
129,607,0.5
1409,16,0.1
224,2471,0.1
2,1222,0.1
848,4,0.2
505,235,0.2
42,21,0.1
1083,1927,0.1
2,1409,0.2
7550,1222,0.1
443,129,0.3
16,1409,0.1
443,23,0.3
129,443,0.5
23,772,0.3
109,1930,0.1
1222,2,0.1
4,270,0.3
150,145,0.1
2467,4,0.1
40,717,0.1
1091,4,0.3
717,40,0.1
224,2472,0.1
717,129,0.5
715,7552,0.2
168,152,0.2
168,996,0.2
168,4,0.4
4,466,0.3
129,169,0.4
16,1091,0.3
1090,2470,0.1
40,129,0.2
770,40,0.1
401,1611,0.1
441,91,0.3
1091,16,0.3
1611,420,0.5
100,16,0.4
2,1090,0.1
2472,224,0.1
1090,2,0.1
16,100,0.3
2470,1090,0.1
224,7552,0.1
40,770,0.1
7552,224,0.1
91,441,0.3
152,168,0.2
108,355,0.1
534,2474,0.1
63,718,0.1
997,848,0.3
7552,99,0.1
16,250,0.1
250,16,0.1
994,1,0.1
23,848,0.1
718,63,0.1
272,2476,0.1
1606,716,0.1
355,108,0.1
129,322,0.4
353,996,0.2
848,23,0.1
353,113,0.2
1930,109,0.1
2474,534,0.1
250,715,0.1
99,7552,0.2
1930,252,0.1
1220,129,0.4
715,250,0.1
717,1413,0.1
716,1606,0.1
16,1093,0.1
252,1930,0.1
40,606,0.1
167,237,0.2
1413,717,0.1
2476,272,0.1
1093,16,0.1
113,353,0.4
37,312,0.6
609,507,0.1
201,506,1.0
1413,563,0.1
37,16,0.8
3516,16,0.1
129,1227,0.5
201,535,0.1
3516,536,0.1
129,1228,0.5
311,1096,0.1
535,507,0.2
3516,535,0.1
311,1089,0.1
252,382,0.1
910,223,0.1
2482,251,0.1
473,293,0.1
717,2478,0.1
1228,129,0.5
31,566,0.1
507,535,0.2
270,4,0.3
566,911,0.1
1413,223,0.1
536,3516,0.1
561,37,0.2
563,1413,0.1
535,224,0.1
566,31,0.1
270,472,0.1
2480,472,0.1
138,566,0.2
1224,3516,0.2
382,252,0.1
293,473,0.1
1226,2477,0.1
1088,4,0.1
911,566,0.1
223,1413,0.1
270,1932,0.1
716,1220,0.1
1089,311,0.1
224,535,0.1
1096,311,0.1
4,139,0.1
1095,1083,0.1
4,535,0.1
223,910,0.1
472,270,0.1
609,1089,0.1
63,1083,0.1
252,106,0.1
1083,63,0.1
2478,717,0.1
42,840,0.1
1220,716,0.1
106,252,0.2
535,3516,0.1
1932,270,0.1
535,201,0.1
535,4,0.1
42,609,0.1
381,4,1.0
1089,609,0.1
236,1214,0.2
129,998,0.5
566,138,0.2
507,609,0.1
37,561,0.2
609,42,0.1
4,1088,0.2
1224,236,0.2
840,42,0.1
472,2480,0.1
1083,1095,0.1
251,2482,0.1
4,323,0.2
381,84,0.3
63,1095,0.1
129,440,0.6
1619,84,0.1
775,998,0.1
466,658,0.1
1916,353,0.1
251,381,0.3
533,45,0.1
7569,84,0.2
1098,150,0.1
129,194,0.5
658,466,0.1
152,45,0.2
7569,606,1.0
1230,4,0.5
129,717,0.6
507,566,0.3
45,1933,0.1
775,84,0.1
1090,44,0.2
353,1916,0.1
2,382,0.1
42,1618,0.1
54,84,0.5
438,505,0.1
1416,23,0.5
84,775,0.1
16,3516,0.2
564,1618,0.1
535,422,0.1
381,251,0.3
7371,536,0.1
37,54,0.6
1914,7327,0.1
129,1416,0.4
1618,564,0.1
2,355,0.1
84,1619,0.1
129,1921,0.4
1618,42,0.1
45,533,0.1
1095,63,0.1
382,2,0.1
998,775,0.1
7569,658,0.3
355,2,0.1
84,381,0.3
44,1090,0.3
658,7569,0.1
1216,129,0.4
4,1230,0.4
566,507,0.3
441,775,0.3
7569,4,0.1
323,4,0.2
2,238,0.1
323,44,0.2
505,438,0.1
422,535,0.2
1611,4,0.2
998,473,0.1
473,998,0.1
775,441,0.3
150,1098,0.1
536,7371,0.1
44,323,0.2
84,138,0.5
84,54,0.8
175,293,0.1
4,109,0.1
1095,531,0.1
2484,339,0.1
7371,1098,0.1
293,561,0.1
63,2483,0.1
108,1099,0.2
438,402,0.2
129,1614,0.3
1917,251,0.1
2485,4,0.1
16,993,0.4
129,1220,0.4
442,44,0.1
531,1095,0.1
129,534,0.4
7371,507,0.1
1099,108,0.2
609,1093,0.1
42,992,0.1
149,1094,0.1
1098,7371,0.1
2472,1,0.2
3516,175,0.3
992,1098,0.1
339,2484,0.1
1930,7569,-1.0
7371,716,0.1
4,1611,0.2
129,1406,0.4
42,16,0.3
4,7569,-0.1
992,529,0.1
1938,297,0.1
507,7371,0.1
1083,84,0.1
992,42,0.2
1935,7569,-1.0
1094,215,0.1
1098,992,0.2
911,149,0.1
129,991,0.4
223,1,0.3
992,1095,0.2
297,1938,0.1
1094,149,0.1
993,16,0.4
293,149,0.1
149,293,0.1
992,536,0.1
561,293,0.2
293,175,0.1
251,1917,0.1
215,1094,0.1
1095,992,0.2
716,7371,0.1
109,4,0.1
529,992,0.1
175,3516,0.3
84,1083,0.1
149,911,0.1
4,2485,0.1
536,992,0.1
44,442,0.3
16,42,0.3
150,4,0.4
1930,1935,0.1
537,23,0.1
216,353,0.2
16,7582,0.1
109,2,0.5
2488,2,0.1
324,7569,-1.0
2,1936,0.1
129,7582,0.4
1918,193,0.1
2475,774,0.3
422,382,0.1
298,324,0.2
718,654,0.1
1918,654,0.1
7582,16,0.1
42,715,0.1
1420,993,0.1
4,1086,0.1
715,42,0.1
1621,2487,0.1
382,422,0.1
4,1218,0.1
324,658,0.2
421,529,0.1
529,421,0.1
402,991,0.2
2487,1621,0.1
2,2488,0.1
1936,2,0.1
535,654,0.1
353,2,1.0
774,2475,0.1
654,535,0.1
654,1918,0.1
324,298,0.2
2,109,0.5
129,989,0.6
1218,4,0.1
441,216,0.1
2483,63,0.1
2,353,0.3
993,1420,0.1
216,441,0.1
129,272,0.3
353,216,0.2
658,324,0.2
1086,4,0.1
1926,420,0.2
1095,238,0.1
4,150,0.5
714,238,1.0
324,1940,0.2
1098,84,0.1
422,109,0.2
537,1088,0.2
714,403,0.1
1227,470,0.8
422,274,0.1
274,422,0.1
1615,1918,0.1
1088,537,0.2
355,238,0.5
1615,311,0.1
537,442,0.2
1,223,0.3
1227,129,0.5
238,714,1.0
419,84,0.1
324,1931,0.1
1615,4,0.1
1942,252,0.1
1227,7552,0.3
2481,84,0.1
42,84,0.1
1624,1419,0.1
654,718,0.2
1931,718,0.1
1399,37,0.1
109,422,0.2
21,534,0.1
1931,324,0.1
129,40,0.4
84,299,0.1
1936,1232,0.1
848,84,0.1
1,42,0.1
2490,100,0.1
1940,324,0.2
996,1615,0.1
37,1399,0.1
129,1225,0.4
442,537,0.2
403,714,0.1
1615,996,0.3
534,21,0.1
299,84,0.1
238,2,0.1
534,1,0.1
536,149,0.1
84,2481,0.1
991,402,0.2
252,1942,0.1
772,420,0.2
2,658,0.3
84,848,0.2
84,42,0.1
149,536,0.1
1232,1936,0.1
1,534,0.1
84,610,0.1
84,1098,0.1
238,1624,0.1
658,2,0.3
1624,238,0.1
1,994,0.1
100,2490,0.1
7402,48,0.1
7402,7511,-0.3
48,270,0.1
1935,209,0.5
7402,340,0.2
775,2494,0.1
238,355,0.5
7402,159,0.1
467,422,0.1
7371,48,0.1
48,7511,-0.3
1234,159,0.1
535,536,0.1
1096,129,0.1
270,48,0.1
1606,767,0.1
16,537,0.1
609,48,0.1
311,610,0.2
48,7402,0.1
129,423,0.4
566,444,0.1
1232,1,0.1
129,843,0.5
1225,2,0.1
1920,422,0.1
238,1095,0.1
297,7552,0.5
1931,273,0.1
175,7589,0.1
2494,775,0.1
4,2492,0.1
1232,2,0.1
442,7511,-1.0
536,535,0.1
537,16,0.1
119,7511,0.1
129,564,0.4
48,7371,0.1
159,7402,0.1
2492,4,0.2
536,1623,0.1
422,1920,0.1
129,1412,0.4
1,1232,0.1
7511,119,0.1
224,4,0.5
4,1615,0.2
340,7402,0.2
159,1234,0.1
422,467,0.1
2,1225,0.1
7511,48,0.1
48,609,0.1
716,566,0.1
149,467,0.2
7589,175,0.1
566,716,0.2
610,311,0.2
7511,7402,0.1
2,1232,0.1
467,149,0.2
1415,4,0.2
566,109,0.3
129,298,0.5
422,507,0.1
534,912,0.2
113,84,0.2
1226,1618,0.1
129,1092,0.6
1623,912,0.1
1938,341,0.1
563,45,0.1
1618,1226,0.1
422,1419,0.2
1098,7589,0.1
181,382,0.1
500,340,0.2
252,1229,0.5
535,912,0.1
912,534,0.2
535,339,0.3
7371,37,0.1
912,1623,0.1
129,1408,0.4
341,1938,0.1
1623,536,0.1
1229,252,0.5
1419,1624,0.1
912,535,0.1
129,1097,0.6
109,566,0.3
4,111,0.1
340,1945,0.2
2495,716,0.1
129,773,0.5
536,84,0.1
111,4,0.2
1419,422,0.1
718,4,0.1
45,563,0.1
4,1415,0.2
507,422,0.1
534,7582,-1.0
716,2495,0.1
339,535,0.3
4,7582,-0.1
4,718,0.1
1419,436,0.1
382,181,0.1
129,847,0.5
2,1421,0.1
401,181,0.1
850,48,0.1
609,508,0.1
716,1089,0.1
507,187,0.1
181,401,0.1
109,31,0.1
148,313,0.1
299,2,0.1
84,7589,0.2
324,84,0.2
508,609,0.1
7589,84,0.1
45,149,0.1
313,48,0.1
1621,4,0.2
31,109,0.1
2,299,0.1
507,7589,0.1
4,1621,0.2
16,148,0.2
7589,775,0.2
313,148,0.1
48,850,0.1
175,313,0.2
4,567,0.3
313,175,0.2
4,313,0.1
148,16,0.2
1089,716,0.1
187,507,0.1
149,45,0.1
84,324,0.2
716,1943,0.1
610,37,0.2
293,775,0.1
16,23,0.5
106,187,0.1
119,662,0.8
2486,21,0.1
775,293,0.1
567,4,0.4
187,106,0.1
45,44,1.0
48,313,0.1
148,4,1.0
313,4,0.1
7589,382,0.1
175,89,0.2
89,175,0.2
21,2486,0.1
1421,2,1.0
444,566,0.1
181,72,0.2
72,181,0.1
382,7589,-0.6
567,16,0.5
508,7589,-1.0
109,181,0.1
181,109,0.1
159,444,0.1
44,45,0.5
72,568,0.1
325,209,0.1
72,324,0.2
1942,1,0.1
662,119,0.8
851,442,0.1
446,445,1.0
44,446,0.4
44,445,0.4
324,72,0.2
44,420,0.5
445,446,1.0
4,716,0.1
84,445,0.1
716,4,0.1
445,84,0.2
444,7589,0.1
662,44,0.1
508,444,0.1
72,447,0.1
159,7589,-1.0
444,159,0.1
325,121,0.1
716,913,0.1
447,72,0.1
446,44,0.4
851,844,0.1
159,1099,0.1
121,325,0.1
340,1625,0.1
324,1100,0.2
1100,324,0.2
1,1942,0.1
913,716,0.1
16,567,0.5
45,89,0.1
442,7402,-1.0
444,508,0.1
442,851,0.1
568,72,0.1
44,340,0.2
1950,1629,0.1
1405,1079,0.1
299,355,0.1
1629,7371,0.1
850,187,0.1
1233,4,0.2
1950,7413,0.1
2499,2,0.1
45,1947,0.1
187,850,0.1
1949,1629,0.1
1,7589,-0.1
442,1947,0.1
54,566,0.2
7413,1629,0.1
237,913,0.1
355,299,0.2
2,1098,0.2
7413,1950,0.1
181,7582,-1.0
4,7589,-0.1
1629,7413,0.1
2,99,0.4
505,237,0.2
609,4,0.2
2487,7589,-0.1
507,150,0.1
995,504,0.1
106,7582,-1.0
225,45,0.2
45,537,0.1
402,610,0.1
610,54,0.1
2,2499,0.1
1629,1950,0.1
1221,851,0.1
851,1221,0.1
1947,442,0.1
